LATITUDE,LONGITUDE,DISTANCE_TO_CENTRAL,GEO_CLUSTER,MECHANISM_BINARY,SPECIES_LABEL
9.277895,-5.68558,2760.2853219665944,4,0,18
9.450654,-5.626144,2754.2424095072247,4,0,18
7.97024,-5.20996,2708.237465168201,4,0,18
5.2482,-3.9195,2589.989809979201,4,0,18
4.758807,-6.691275,2901.903748859499,4,0,18
6.78168,-5.27089,2721.4159371212577,4,0,18
5.324019,-4.13842,2612.934171898308,4,0,18
7.3386,-7.6142,2976.0430589046737,4,0,18
6.729096,-3.49632,2526.192474850399,4,1,7
5.343858,-3.918737,2588.506220657198,4,1,7
9.277895,-5.68558,2760.2853219665944,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,7
7.41209,-7.562108,2969.890888604768,4,1,7
5.2482,-3.9195,2589.989809979201,4,1,7
4.758807,-6.691275,2901.903748859499,4,1,7
6.78168,-5.27089,2721.4159371212577,4,1,7
5.324019,-4.13842,2612.934171898308,4,1,7
7.3386,-7.6142,2976.0430589046737,4,1,7
-1.716667,10.8,1424.2960277763395,0,0,17
-1.744167,10.9675,1414.252419109049,0,0,17
-2.033333,11.016667,1434.9782219925826,0,0,17
-1.716667,10.8,1424.2960277763395,0,1,17
-1.716667,10.8,1424.2960277763395,0,0,17
-1.744167,10.9675,1414.252419109049,0,1,17
-2.033333,11.016667,1434.9782219925826,0,1,17
-2.033333,11.016667,1434.9782219925826,0,1,17
-1.716667,10.8,1424.2960277763395,0,1,17
-1.716667,10.8,1424.2960277763395,0,1,17
-1.744167,10.9675,1414.252419109049,0,1,17
-2.033333,11.016667,1434.9782219925826,0,1,17
-1.716667,10.8,1424.2960277763395,0,1,17
2.7251,10.0686,1176.4120134506043,0,1,7
2.7251,10.0686,1176.4120134506043,0,0,7
3.947778,11.505,971.8369017004201,0,1,17
7.732299,1.44374,1975.4443452855123,0,1,7
7.732299,1.44374,1975.4443452855123,0,1,18
10.651883,-4.824417,2673.5804214122722,4,1,7
11.65,-4.683333,2669.099211707471,4,1,7
11.333056,2.916667,1843.9176857560349,0,1,18
11.333056,2.916667,1843.9176857560349,0,1,7
11.333056,2.916667,1843.9176857560349,0,1,18
11.333056,2.916667,1843.9176857560349,0,1,7
9.333056,1.783056,1940.6562404684005,0,1,18
9.333056,1.783056,1940.6562404684005,0,1,7
9.333056,1.783056,1940.6562404684005,0,1,18
9.333056,1.783056,1940.6562404684005,0,1,7
3.947778,11.505,971.8369017004201,0,0,17
3.947778,11.505,971.8369017004201,0,1,17
3.947778,11.505,971.8369017004201,0,1,18
10.8399,2.83174,1843.930233423262,0,1,18
10.8399,2.83174,1843.930233423262,0,1,7
10.8399,2.83174,1843.930233423262,0,1,18
10.8399,2.83174,1843.930233423262,0,1,7
9.8408,1.5422,1971.0760129304392,0,1,18
9.8408,1.5422,1971.0760129304392,0,1,7
9.8408,1.5422,1971.0760129304392,0,1,18
9.8408,1.5422,1971.0760129304392,0,0,7
9.705,1.6669,1956.2113846126267,0,1,18
9.705,1.6669,1956.2113846126267,0,1,7
9.705,1.6669,1956.2113846126267,0,1,18
9.705,1.6669,1956.2113846126267,0,1,7
11.13417,2.93861,1837.6763631362248,0,1,18
11.13417,2.93861,1837.6763631362248,0,1,7
11.13417,2.93861,1837.6763631362248,0,1,18
11.13417,2.93861,1837.6763631362248,0,1,7
9.6217,1.4318,1981.24418875531,0,1,18
9.6217,1.4318,1981.24418875531,0,1,7
9.6217,1.4318,1981.24418875531,0,1,18
9.6217,1.4318,1981.24418875531,0,1,7
10.9823,3.5057,1773.7566031861413,0,1,18
10.9823,3.5057,1773.7566031861413,0,1,7
10.9823,3.5057,1773.7566031861413,0,1,18
10.9823,3.5057,1773.7566031861413,0,0,7
11.4634,-4.318,2627.125854788795,4,1,7
11.4634,-4.318,2627.125854788795,4,1,7
4.377798,18.557399,397.34084183164094,0,1,7
4.377798,18.557399,397.34084183164094,0,0,7
4.377798,18.557399,397.34084183164094,0,1,18
4.377798,18.557399,397.34084183164094,0,1,18
4.377798,18.557399,397.34084183164094,0,0,7
4.377798,18.557399,397.34084183164094,0,0,18
5.630507,-4.086356,2602.990491244943,4,1,17
7.266667,-5.483333,2741.4870751136104,4,1,17
6.917076,-5.049958,2696.017793775848,4,1,17
7.97024,-5.20996,2708.237465168201,4,1,17
6.78168,-5.27089,2721.4159371212577,4,1,17
6.729096,-3.49632,2526.192474850399,4,1,17
4.758807,-6.691275,2901.903748859499,4,1,17
5.9318,-4.2181,2613.744802211884,4,1,17
5.890861,-4.830361,2681.638383564173,4,1,17
5.316667,-4.383333,2639.956041597361,4,1,17
5.630507,-4.086356,2602.990491244943,4,0,17
7.266667,-5.483333,2741.4870751136104,4,1,17
6.917076,-5.049958,2696.017793775848,4,0,17
7.97024,-5.20996,2708.237465168201,4,0,17
6.78168,-5.27089,2721.4159371212577,4,0,17
6.729096,-3.49632,2526.192474850399,4,0,17
4.758807,-6.691275,2901.903748859499,4,0,17
5.9318,-4.2181,2613.744802211884,4,0,17
5.890861,-4.830361,2681.638383564173,4,0,17
5.316667,-4.383333,2639.956041597361,4,0,17
5.630507,-4.086356,2602.990491244943,4,1,17
7.266667,-5.483333,2741.4870751136104,4,1,17
6.917076,-5.049958,2696.017793775848,4,1,17
7.97024,-5.20996,2708.237465168201,4,1,17
6.78168,-5.27089,2721.4159371212577,4,1,17
6.729096,-3.49632,2526.192474850399,4,1,17
4.758807,-6.691275,2901.903748859499,4,1,17
5.9318,-4.2181,2613.744802211884,4,1,17
5.890861,-4.830361,2681.638383564173,4,1,17
5.316667,-4.383333,2639.956041597361,4,1,17
4.267017,21.283383,453.0749025232618,3,1,18
3.937433,20.7726,463.48133309280905,3,1,18
4.318532,20.7783,424.2844501306772,3,1,18
4.318532,20.7783,424.2844501306772,3,1,7
4.267017,21.283383,453.0749025232618,3,0,17
3.937433,20.7726,463.48133309280905,3,0,17
4.318532,20.7783,424.2844501306772,3,0,17
6.61526,3.5069,1755.6717272378712,0,1,18
6.525021,2.840258,1830.021208975062,0,1,18
6.718242,3.94003,1706.9187460067722,0,1,18
6.336747,6.988033,1376.7324108964178,0,1,18
9.882884,4.510886,1647.5125649773104,0,1,18
8.007625,4.131669,1678.47107948229,0,1,18
6.61526,3.5069,1755.6717272378712,0,1,7
6.525021,2.840258,1830.021208975062,0,1,7
6.718242,3.94003,1706.9187460067722,0,1,7
9.882884,4.510886,1647.5125649773104,0,1,7
8.007625,4.131669,1678.47107948229,0,1,7
6.61526,3.5069,1755.6717272378712,0,0,17
6.525021,2.840258,1830.021208975062,0,0,17
6.718242,3.94003,1706.9187460067722,0,0,17
6.336747,6.988033,1376.7324108964178,0,0,17
9.882884,4.510886,1647.5125649773104,0,0,17
8.007625,4.131669,1678.47107948229,0,0,17
20.0847,81.5867,6821.417778316435,1,1,9
20.0847,81.5867,6821.417778316435,1,1,9
20.0847,81.5867,6821.417778316435,1,1,9
20.0847,81.5867,6821.417778316435,1,1,9
20.0847,81.5867,6821.417778316435,1,1,9
20.0847,81.5867,6821.417778316435,1,1,9
6.6645,2.1598,1903.4817847498848,0,1,17
7.75,2.183333,1893.836088222461,0,0,17
7.75,2.183333,1893.836088222461,0,1,17
11.13417,2.93861,1837.6763631362248,0,1,17
10.3317,1.6914,1960.171826190087,0,1,17
10.7916,1.028,2038.4342595394244,0,1,17
10.24211,1.40678,1990.082611272442,0,1,17
3.947778,11.505,971.8369017004201,0,1,18
7.0,2.61667,1850.1649581895829,0,0,17
6.7072,2.4964,1865.9928709396627,0,0,17
6.93333,1.68333,1953.5650117420766,0,0,17
6.58333,1.66667,1958.6022291857828,0,0,17
7.1833,2.0692,1909.1858779508568,0,0,17
6.661611,1.800375,1943.0957969065814,0,0,17
6.4,1.88333,1936.729311496353,0,0,17
6.3667,2.4334,1876.5950730854615,0,0,17
6.5782,2.5577,1860.54972375699,0,0,17
6.41667,2.61667,1855.8483232117576,0,0,17
6.81667,1.78333,1943.5319750759336,0,1,17
6.38333,2.35,1885.5743182655292,0,1,17
6.45,1.93333,1930.6646930337488,0,0,17
6.694439,2.702636,1843.404921683366,0,0,17
6.580662,2.529628,1863.61418125685,0,0,17
7.36667,2.6,1849.5422835510867,0,0,17
6.980278,1.842222,1935.6780347992349,0,0,17
6.91667,1.88333,1931.6589292688845,0,0,17
7.1,1.86667,1932.087292444775,0,1,17
6.63333,1.71667,1952.5931541112939,0,1,17
6.819776,2.138496,1904.371567359806,0,1,17
6.56667,2.58333,1857.850362662325,0,0,17
6.744322,2.117033,1907.4250045818676,0,0,17
7.18333,2.63333,1846.9902208372941,0,0,17
6.96667,2.68333,1843.0849752330255,0,0,17
6.496011,1.891097,1934.8094601347325,0,0,17
6.73618,2.65866,1847.842329640287,0,0,17
6.41667,2.1,1912.6969469565631,0,0,17
6.916667,2.266667,1889.413634356367,0,0,17
6.61667,2.21667,1897.698580017431,0,1,17
6.503415,2.144734,1906.809642833647,0,0,17
6.932301,1.76485,1944.5887508972128,0,0,17
6.78333,2.3,1886.9077043767643,0,0,17
7.0,2.61667,1850.1649581895829,0,1,7
6.7072,2.4964,1865.9928709396627,0,1,7
6.93333,1.68333,1953.5650117420766,0,1,17
6.58333,1.66667,1958.6022291857828,0,1,17
7.1833,2.0692,1909.1858779508568,0,1,17
6.661611,1.800375,1943.0957969065814,0,1,17
6.4,1.88333,1936.729311496353,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.3667,2.4334,1876.5950730854615,0,1,17
6.5782,2.5577,1860.54972375699,0,1,7
6.41667,2.61667,1855.8483232117576,0,1,7
6.81667,1.78333,1943.5319750759336,0,1,17
6.38333,2.35,1885.5743182655292,0,1,17
6.45,1.93333,1930.6646930337488,0,1,17
6.694439,2.702636,1843.404921683366,0,1,17
6.580662,2.529628,1863.61418125685,0,1,17
7.36667,2.6,1849.5422835510867,0,1,17
6.980278,1.842222,1935.6780347992349,0,1,17
6.91667,1.88333,1931.6589292688845,0,1,17
7.1,1.86667,1932.087292444775,0,1,17
6.63333,1.71667,1952.5931541112939,0,1,17
6.819776,2.138496,1904.371567359806,0,1,17
6.56667,2.58333,1857.850362662325,0,1,17
6.744322,2.117033,1907.4250045818676,0,1,17
7.18333,2.63333,1846.9902208372941,0,1,17
6.96667,2.68333,1843.0849752330255,0,1,17
6.496011,1.891097,1934.8094601347325,0,1,17
6.73618,2.65866,1847.842329640287,0,1,17
6.41667,2.1,1912.6969469565631,0,1,17
6.916667,2.266667,1889.413634356367,0,1,17
6.61667,2.21667,1897.698580017431,0,1,17
6.503415,2.144734,1906.809642833647,0,1,17
6.932301,1.76485,1944.5887508972128,0,1,17
6.78333,2.3,1886.9077043767643,0,1,17
9.351253,2.574577,1853.9976536439995,0,1,17
9.351253,2.574577,1853.9976536439995,0,1,17
10.2283,2.0019,1925.0961721905903,0,1,17
6.39712,2.59409,1858.5602213294417,0,1,17
10.62849,1.251712,2011.8606931621237,0,1,17
10.3333,-3.18333,2491.7427815133656,4,0,7
10.3333,-3.18333,2491.7427815133656,4,1,18
10.3333,-3.18333,2491.7427815133656,4,1,7
10.3333,-3.18333,2491.7427815133656,4,1,18
10.3333,-3.18333,2491.7427815133656,4,0,4
10.3333,-3.18333,2491.7427815133656,4,1,18
10.3333,-3.18333,2491.7427815133656,4,0,4
10.3333,-3.18333,2491.7427815133656,4,1,18
13.976378,-0.329797,2253.546915523036,4,0,7
13.976378,-0.329797,2253.546915523036,4,0,4
13.976378,-0.329797,2253.546915523036,4,1,18
13.976378,-0.329797,2253.546915523036,4,1,18
13.976378,-0.329797,2253.546915523036,4,1,7
13.976378,-0.329797,2253.546915523036,4,1,4
13.976378,-0.329797,2253.546915523036,4,1,4
13.976378,-0.329797,2253.546915523036,4,1,7
13.976378,-0.329797,2253.546915523036,4,1,18
13.976378,-0.329797,2253.546915523036,4,0,4
13.976378,-0.329797,2253.546915523036,4,1,7
13.976378,-0.329797,2253.546915523036,4,1,4
13.976378,-0.329797,2253.546915523036,4,1,7
13.976378,-0.329797,2253.546915523036,4,0,4
13.976378,-0.329797,2253.546915523036,4,1,7
11.162039,-4.366999,2628.8563168334795,4,1,18
11.162039,-4.366999,2628.8563168334795,4,0,4
11.162039,-4.366999,2628.8563168334795,4,1,18
11.162039,-4.366999,2628.8563168334795,4,1,4
11.162039,-4.366999,2628.8563168334795,4,1,4
11.162039,-4.366999,2628.8563168334795,4,1,18
9.872805,-2.925067,2460.08257187014,4,1,18
9.872805,-2.925067,2460.08257187014,4,1,18
10.964122,-3.257144,2505.991483857619,4,0,4
10.964122,-3.257144,2505.991483857619,4,1,4
10.964122,-3.257144,2505.991483857619,4,1,18
12.466667,-3.45,2548.723756022971,4,1,4
12.466667,-3.45,2548.723756022971,4,1,7
12.466667,-3.45,2548.723756022971,4,1,18
12.466667,-3.45,2548.723756022971,4,1,4
12.466667,-3.45,2548.723756022971,4,1,7
12.466667,-3.45,2548.723756022971,4,1,18
12.466667,-3.45,2548.723756022971,4,1,7
12.466667,-3.45,2548.723756022971,4,1,4
12.466667,-3.45,2548.723756022971,4,1,18
12.687284,-2.202547,2419.405505817477,4,0,4
12.687284,-2.202547,2419.405505817477,4,1,7
12.687284,-2.202547,2419.405505817477,4,1,18
12.687284,-2.202547,2419.405505817477,4,1,4
12.687284,-2.202547,2419.405505817477,4,1,7
12.687284,-2.202547,2419.405505817477,4,1,18
12.687284,-2.202547,2419.405505817477,4,1,18
12.687284,-2.202547,2419.405505817477,4,1,4
12.687284,-2.202547,2419.405505817477,4,1,7
12.180204,-0.351302,2211.251497721356,4,0,4
12.180204,-0.351302,2211.251497721356,4,1,7
12.180204,-0.351302,2211.251497721356,4,0,7
12.180204,-0.351302,2211.251497721356,4,1,18
12.180204,-0.351302,2211.251497721356,4,0,18
12.180204,-0.351302,2211.251497721356,4,1,4
12.180204,-0.351302,2211.251497721356,4,1,7
12.180204,-0.351302,2211.251497721356,4,1,7
12.180204,-0.351302,2211.251497721356,4,1,18
12.180204,-0.351302,2211.251497721356,4,1,18
12.180204,-0.351302,2211.251497721356,4,1,7
12.180204,-0.351302,2211.251497721356,4,1,18
12.180204,-0.351302,2211.251497721356,4,1,4
11.148308,-3.068106,2487.618943120427,4,0,7
11.523836,0.753281,2080.0864311341666,0,0,4
11.523836,0.753281,2080.0864311341666,0,0,7
11.523836,0.753281,2080.0864311341666,0,1,18
11.523836,0.753281,2080.0864311341666,0,1,4
11.523836,0.753281,2080.0864311341666,0,0,7
11.523836,0.753281,2080.0864311341666,0,1,18
11.7,0.6,2099.8433755391848,4,0,4
11.7,0.6,2099.8433755391848,4,1,7
11.7,0.6,2099.8433755391848,4,0,4
11.7,0.6,2099.8433755391848,4,1,7
10.66667,-5.16667,2711.040485062805,4,0,4
10.66667,-5.16667,2711.040485062805,4,0,7
10.66667,-5.16667,2711.040485062805,4,1,18
10.66667,-5.16667,2711.040485062805,4,0,4
10.66667,-5.16667,2711.040485062805,4,1,7
10.66667,-5.16667,2711.040485062805,4,1,18
10.66667,-5.16667,2711.040485062805,4,1,7
10.66667,-5.16667,2711.040485062805,4,0,4
10.66667,-5.16667,2711.040485062805,4,1,18
12.2525,-2.3625,2428.1736346117123,4,0,4
12.2525,-2.3625,2428.1736346117123,4,1,7
12.2525,-2.3625,2428.1736346117123,4,1,18
12.2525,-2.3625,2428.1736346117123,4,1,4
12.2525,-2.3625,2428.1736346117123,4,1,7
12.2525,-2.3625,2428.1736346117123,4,1,18
12.2525,-2.3625,2428.1736346117123,4,0,4
12.2525,-2.3625,2428.1736346117123,4,1,7
12.2525,-2.3625,2428.1736346117123,4,1,18
13.223613,-1.384828,2344.3468523441625,4,0,4
13.223613,-1.384828,2344.3468523441625,4,0,7
13.223613,-1.384828,2344.3468523441625,4,1,18
13.223613,-1.384828,2344.3468523441625,4,1,4
13.223613,-1.384828,2344.3468523441625,4,1,7
13.223613,-1.384828,2344.3468523441625,4,1,18
13.223613,-1.384828,2344.3468523441625,4,1,4
13.223613,-1.384828,2344.3468523441625,4,1,7
13.223613,-1.384828,2344.3468523441625,4,1,18
13.569216,-2.430747,2463.2288186850383,4,0,4
13.569216,-2.430747,2463.2288186850383,4,1,7
13.569216,-2.430747,2463.2288186850383,4,1,18
13.569216,-2.430747,2463.2288186850383,4,1,4
13.569216,-2.430747,2463.2288186850383,4,1,7
13.569216,-2.430747,2463.2288186850383,4,1,18
13.569216,-2.430747,2463.2288186850383,4,1,4
13.569216,-2.430747,2463.2288186850383,4,1,7
13.569216,-2.430747,2463.2288186850383,4,1,18
10.97475,-4.927154,2687.791264835474,4,0,4
10.97475,-4.927154,2687.791264835474,4,0,7
10.97475,-4.927154,2687.791264835474,4,0,18
10.97475,-4.927154,2687.791264835474,4,1,4
10.97475,-4.927154,2687.791264835474,4,1,7
10.97475,-4.927154,2687.791264835474,4,1,18
10.97475,-4.927154,2687.791264835474,4,1,4
10.97475,-4.927154,2687.791264835474,4,0,7
10.97475,-4.927154,2687.791264835474,4,1,18
11.011351,-4.056328,2593.421279429098,4,1,18
11.011351,-4.056328,2593.421279429098,4,1,18
11.011351,-4.056328,2593.421279429098,4,1,18
11.790202,-0.392498,2208.1670967236146,4,0,4
11.790202,-0.392498,2208.1670967236146,4,0,7
11.790202,-0.392498,2208.1670967236146,4,0,18
11.790202,-0.392498,2208.1670967236146,4,1,4
11.790202,-0.392498,2208.1670967236146,4,1,7
11.790202,-0.392498,2208.1670967236146,4,1,18
11.790202,-0.392498,2208.1670967236146,4,0,4
11.790202,-0.392498,2208.1670967236146,4,0,7
11.790202,-0.392498,2208.1670967236146,4,1,18
12.066074,0.347581,2134.15322689451,4,0,4
12.066074,0.347581,2134.15322689451,4,0,7
12.066074,0.347581,2134.15322689451,4,1,18
12.066074,0.347581,2134.15322689451,4,1,4
12.066074,0.347581,2134.15322689451,4,1,7
12.066074,0.347581,2134.15322689451,4,1,18
12.066074,0.347581,2134.15322689451,4,1,18
12.066074,0.347581,2134.15322689451,4,1,4
12.066074,0.347581,2134.15322689451,4,1,7
12.066074,0.347581,2134.15322689451,4,0,4
12.066074,0.347581,2134.15322689451,4,1,7
12.066074,0.347581,2134.15322689451,4,0,18
12.066074,0.347581,2134.15322689451,4,0,4
12.066074,0.347581,2134.15322689451,4,1,7
12.066074,0.347581,2134.15322689451,4,1,18
12.066074,0.347581,2134.15322689451,4,0,4
12.066074,0.347581,2134.15322689451,4,1,7
12.066074,0.347581,2134.15322689451,4,1,18
12.358651,-1.606883,2349.173085621281,4,0,7
12.358651,-1.606883,2349.173085621281,4,0,4
12.358651,-1.606883,2349.173085621281,4,1,4
12.358651,-1.606883,2349.173085621281,4,1,7
12.358651,-1.606883,2349.173085621281,4,1,4
12.358651,-1.606883,2349.173085621281,4,1,7
3.947778,11.505,971.8369017004201,0,1,17
10.964122,-3.257144,2505.991483857619,4,1,18
-3.292314,36.825027,2300.1187719173304,3,0,4
-6.445634,38.898941,2686.592540901915,3,0,18
-6.445634,38.898941,2686.592540901915,3,0,18
-2.806961,33.991722,2009.6482495878172,3,0,4
-2.806961,33.991722,2009.6482495878172,3,0,4
-5.0,35.733333,2310.175001902975,3,0,4
-5.0,35.733333,2310.175001902975,3,0,4
-9.429329,33.188315,2452.9922782844055,3,0,4
-9.429329,33.188315,2452.9922782844055,3,0,4
-2.86667,32.16667,1853.810261965575,3,0,18
-2.86667,32.16667,1853.810261965575,3,1,18
-3.9773,35.7033,2239.591068516029,3,0,4
-3.9773,35.7033,2239.591068516029,3,0,4
-6.741896,39.138728,2727.2931370220604,3,0,4
-6.741896,39.138728,2727.2931370220604,3,1,4
-5.422461,31.962051,2030.7458249885133,3,0,4
-5.422461,31.962051,2030.7458249885133,3,0,4
-6.366667,38.565823,2651.6492467339453,3,0,4
-6.366667,38.565823,2651.6492467339453,3,0,4
-8.892435,33.434849,2424.7410830955137,3,0,4
-8.892435,33.434849,2424.7410830955137,3,0,4
-1.510191,33.802046,1910.774780624276,3,0,4
-1.510191,33.802046,1910.774780624276,3,0,4
-8.067712,37.125859,2645.4888372293753,3,0,4
-8.067712,37.125859,2645.4888372293753,3,0,4
-2.495627,30.645875,1699.5872081883365,3,0,18
-2.495627,30.645875,1699.5872081883365,3,1,18
-9.665876,33.948055,2526.430955442539,3,0,4
-9.665876,33.948055,2526.430955442539,3,0,4
-7.948865,31.6169,2217.1086231962768,3,0,4
-7.948865,31.6169,2217.1086231962768,3,0,4
-1.321449,34.24216,1940.8794848081548,3,0,4
-2.285672,29.952371,1627.4489628241395,3,1,17
-2.21683,30.757983,1688.2020322185103,3,1,17
-2.6852,29.5644,1628.0342019457084,3,1,17
-2.321508,29.185579,1569.8388875898095,3,1,17
-1.800785,30.50344,1636.574803510119,3,1,17
-2.53027,29.185579,1586.5341251837892,3,1,17
27.816667,120.583333,10700.403930175158,1,1,43
27.816667,120.583333,10700.403930175158,1,1,43
27.816667,120.583333,10700.403930175158,1,1,43
28.1,120.666667,10701.66553518812,1,1,43
28.1,120.666667,10701.66553518812,1,1,43
28.1,120.666667,10701.66553518812,1,1,43
13.53333,-14.93333,3799.059205267412,4,1,17
13.53333,-14.93333,3799.059205267412,4,1,17
13.53333,-14.93333,3799.059205267412,4,1,17
13.53333,-14.93333,3799.059205267412,4,1,17
13.53333,-14.93333,3799.059205267412,4,1,17
13.53333,-14.93333,3799.059205267412,4,1,17
21.1702,72.8311,5919.240287535744,1,1,9
21.1702,72.8311,5919.240287535744,1,0,9
11.77753,34.85863,1753.9443708323524,3,1,4
11.77753,34.85863,1753.9443708323524,3,0,4
14.39594,35.87062,1941.4829010887552,3,0,4
14.39594,35.87062,1941.4829010887552,3,1,4
14.39594,35.87062,1941.4829010887552,3,0,4
14.39594,35.87062,1941.4829010887552,3,0,4
15.55177,32.53241,1667.2750162055254,3,1,4
15.55177,32.53241,1667.2750162055254,3,0,4
13.10007,32.39922,1539.6329165186432,3,0,4
13.10007,32.39922,1539.6329165186432,3,1,4
13.10007,32.39922,1539.6329165186432,3,0,4
13.22883,33.8496,1692.367738224994,3,1,4
13.22883,33.8496,1692.367738224994,3,1,4
13.22883,33.8496,1692.367738224994,3,0,4
13.58333,33.61666,1681.9040115073356,3,1,4
13.58333,33.61666,1681.9040115073356,3,1,4
13.58333,33.61666,1681.9040115073356,3,0,4
35.0886,71.3659,6084.617732233102,1,1,47
34.761,70.1458,5967.375587731334,1,1,47
34.1718,70.6217,5989.903286933746,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
34.761,70.1458,5967.375587731334,1,1,47
34.1718,70.6217,5989.903286933746,1,1,47
10.0417,-10.7456,3317.620596058363,4,1,18
10.1325,-10.7443,3317.7783819967594,4,1,18
10.144633,-10.749717,3318.4139441764696,4,1,18
9.961223,-10.701656,3312.5606702360883,4,1,18
10.0417,-10.7456,3317.620596058363,4,1,18
7.732299,1.44374,1975.4443452855123,0,1,4
6.182254,1.24073,2010.0125455383327,0,1,4
6.182254,1.24073,2010.0125455383327,0,1,4
6.182254,1.24073,2010.0125455383327,0,1,7
6.182254,1.24073,2010.0125455383327,0,1,7
6.182254,1.24073,2010.0125455383327,0,1,18
6.182254,1.24073,2010.0125455383327,0,1,18
6.182254,1.24073,2010.0125455383327,0,1,18
7.732299,1.44374,1975.4443452855123,0,1,4
7.732299,1.44374,1975.4443452855123,0,1,7
7.732299,1.44374,1975.4443452855123,0,1,7
7.732299,1.44374,1975.4443452855123,0,1,18
7.732299,1.44374,1975.4443452855123,0,1,18
7.732299,1.44374,1975.4443452855123,0,1,18
6.3384,1.1238,2021.0157509789153,0,1,7
6.3384,1.1238,2021.0157509789153,0,1,7
6.182254,1.24073,2010.0125455383327,0,0,4
6.3384,1.1238,2021.0157509789153,0,0,7
6.3384,1.1238,2021.0157509789153,0,0,18
7.732299,1.44374,1975.4443452855123,0,1,18
6.182254,1.24073,2010.0125455383327,0,0,18
6.182254,1.24073,2010.0125455383327,0,0,18
6.3384,1.1238,2021.0157509789153,0,0,7
6.3384,1.1238,2021.0157509789153,0,1,7
6.3384,1.1238,2021.0157509789153,0,1,7
7.732299,1.44374,1975.4443452855123,0,0,7
6.182254,1.24073,2010.0125455383327,0,0,7
6.3384,1.1238,2021.0157509789153,0,0,18
7.732299,1.44374,1975.4443452855123,0,0,18
7.732299,1.44374,1975.4443452855123,0,0,18
6.182254,1.24073,2010.0125455383327,0,1,18
6.182254,1.24073,2010.0125455383327,0,1,18
6.3384,1.1238,2021.0157509789153,0,1,17
3.68333,8.78333,1259.2913554852175,0,1,17
3.68333,8.78333,1259.2913554852175,0,1,17
3.68333,8.78333,1259.2913554852175,0,1,17
3.68333,8.78333,1259.2913554852175,0,1,17
3.68333,8.78333,1259.2913554852175,0,1,17
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,0,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,0,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,7
11.666667,-4.683333,2669.3174653239544,4,1,7
11.666667,-4.683333,2669.3174653239544,4,1,18
10.6333,-4.7667,2667.123514472523,4,1,4
10.6333,-4.7667,2667.123514472523,4,1,7
10.6333,-4.7667,2667.123514472523,4,1,18
10.964122,-3.257144,2505.991483857619,4,0,4
10.964122,-3.257144,2505.991483857619,4,1,7
10.964122,-3.257144,2505.991483857619,4,1,18
11.162039,-4.366999,2628.8563168334795,4,1,4
11.162039,-4.366999,2628.8563168334795,4,1,7
11.162039,-4.366999,2628.8563168334795,4,1,18
10.3333,-3.18333,2491.7427815133656,4,1,4
10.3333,-3.18333,2491.7427815133656,4,1,7
10.3333,-3.18333,2491.7427815133656,4,1,18
10.97475,-4.927154,2687.791264835474,4,1,4
10.97475,-4.927154,2687.791264835474,4,1,7
10.97475,-4.927154,2687.791264835474,4,1,18
11.011351,-4.056328,2593.421279429098,4,1,4
11.011351,-4.056328,2593.421279429098,4,1,18
11.666667,-4.683333,2669.3174653239544,4,0,7
11.666667,-4.683333,2669.3174653239544,4,1,18
10.6333,-4.7667,2667.123514472523,4,0,4
10.6333,-4.7667,2667.123514472523,4,0,7
10.6333,-4.7667,2667.123514472523,4,1,18
10.964122,-3.257144,2505.991483857619,4,0,4
10.964122,-3.257144,2505.991483857619,4,1,7
10.964122,-3.257144,2505.991483857619,4,1,18
11.162039,-4.366999,2628.8563168334795,4,0,4
11.162039,-4.366999,2628.8563168334795,4,0,7
11.162039,-4.366999,2628.8563168334795,4,0,18
10.3333,-3.18333,2491.7427815133656,4,0,4
10.3333,-3.18333,2491.7427815133656,4,0,7
10.3333,-3.18333,2491.7427815133656,4,1,18
10.97475,-4.927154,2687.791264835474,4,0,4
10.97475,-4.927154,2687.791264835474,4,1,7
10.97475,-4.927154,2687.791264835474,4,1,18
11.011351,-4.056328,2593.421279429098,4,0,4
11.011351,-4.056328,2593.421279429098,4,1,18
5.596228,-0.183731,2174.5616802653326,0,1,17
